user_id,has_pay,pay_count,first_pay_item,last_pay_item,has_refund,refund_count,has_repurchase,pay_intervals_days,first_pay_ts,last_pay_ts,first_event_ts,last_event_ts,total_events,is_refund_churn,is_non_renewal_churn,is_churn_overall
u276362,1,1,p69,p69,0,0,0,,1539749421417.0,1539749421417.0,1539692239952.0,1544533855684.0,4640,0,1,1
u276371,1,1,p63,p63,0,0,0,,1539047095270.0,1539047095270.0,1539047095270.0,1550929643727.0,75,0,1,1
u276385,1,1,p63,p63,0,0,0,,1538948011812.0,1538948011812.0,1538948011812.0,1544075694533.0,2139,0,1,1
u276393,1,1,p47,p47,0,0,0,,1538943876650.0,1538943876650.0,1538943876650.0,1539243125740.0,1181,0,1,1
u2764,1,1,p121,p121,0,0,0,,1561741207860.0,1561741207860.0,1561741207860.0,1566692220974.0,2413,0,1,1
u276400,1,1,p69,p69,0,0,0,,1539312357393.0,1539312357393.0,1539312357393.0,1539361448694.0,299,0,1,1
u276410,1,1,p69,p69,0,0,0,,1542402702506.0,1542402702506.0,1538977258452.0,1544995607772.0,1453,0,1,1
u276436,1,1,p85,p85,0,0,0,,1548628453321.0,1548628453321.0,1538979160436.0,1550967170597.0,26865,0,1,1
u276438,1,2,p69,p75,0,0,1,86.78,1540368172990.0,1547866383091.0,1538980683191.0,1561808109890.0,24116,0,0,0
u276441,1,1,p48,p48,0,0,0,,1539213168071.0,1539213168071.0,1539213168071.0,1553422072797.0,4340,0,1,1
u276449,1,1,p47,p47,0,0,0,,1539117399143.0,1539117399143.0,1538982646277.0,1539227601015.0,1186,0,1,1
u276455,1,1,p67,p67,0,0,0,,1539419392345.0,1539419392345.0,1539088692578.0,1539476305430.0,307,0,1,1
u276471,1,1,p67,p67,0,0,0,,1539809707935.0,1539809707935.0,1538983981996.0,1561417982862.0,756,0,1,1
u276479,1,1,p69,p69,0,0,0,,1538952737218.0,1538952737218.0,1538952737218.0,1539275461677.0,330,0,1,1
u2765,1,1,p121,p121,0,0,0,,1561345490155.0,1561345490155.0,1560931460684.0,1563885431098.0,668,0,1,1
u276533,0,0,,,0,0,0,,,,1539146232383.0,1540564083521.0,520,0,0,0
u276537,1,1,p63,p63,0,0,0,,1538982412929.0,1538982412929.0,1538982412929.0,1539360161227.0,1755,0,1,1
u276562,1,1,p69,p69,0,0,0,,1539103631365.0,1539103631365.0,1538998412965.0,1539699745631.0,1656,0,1,1
u276611,1,1,p63,p63,0,0,0,,1539131429866.0,1539131429866.0,1539004192511.0,1543048625789.0,2633,0,1,1
u276622,1,1,p67,p67,0,0,0,,1539807402432.0,1539807402432.0,1539006143243.0,1556807935380.0,3084,0,1,1
u276623,1,1,p63,p63,0,0,0,,1539207371418.0,1539207371418.0,1539207371418.0,1547215394827.0,452,0,1,1
u276641,1,1,p137,p137,0,0,0,,1571607574274.0,1571607574274.0,1571607574274.0,1572476998656.0,124,0,1,1
u276643,1,1,p63,p63,0,0,0,,1541561006629.0,1541561006629.0,1539009240061.0,1555581376463.0,2413,0,1,1
u276675,1,1,p63,p63,0,0,0,,1539200474921.0,1539200474921.0,1539014593299.0,1543935097294.0,6022,0,1,1
u276677,0,0,,,0,0,0,,,,1542397888763.0,1545474802975.0,4776,0,0,0
u276691,1,1,p138,p138,0,0,0,,1566543758779.0,1566543758779.0,1539017358225.0,1566543758779.0,152,0,1,1
u2767,1,2,p73,p122,0,0,1,175.86,1546833504034.0,1562027403121.0,1545558438670.0,1568901699062.0,8815,0,0,0
u276732,1,1,p67,p67,0,0,0,,1543119011689.0,1543119011689.0,1543119011689.0,1544453085249.0,2896,0,1,1
u276759,1,1,p67,p67,0,0,0,,1539747836013.0,1539747836013.0,1539747836013.0,1546334811463.0,6761,0,1,1
u276763,1,1,p67,p67,0,0,0,,1539493580881.0,1539493580881.0,1539047717578.0,1540098175710.0,556,0,1,1
u276767,1,2,p47,p47,1,1,1,0.03,1539118130428.0,1539120547597.0,1539048442268.0,1539132127646.0,1016,1,0,1
u276798,1,1,p48,p48,0,0,0,,1539021917557.0,1539021917557.0,1539021917557.0,1544323733549.0,13940,0,1,1
u276811,1,1,p69,p69,0,0,0,,1540244226446.0,1540244226446.0,1539055934374.0,1544548840809.0,16705,0,1,1
u276814,1,1,p63,p63,0,0,0,,1542613765924.0,1542613765924.0,1542613765924.0,1552630773546.0,433,0,1,1
u276818,0,0,,,0,0,0,,,,1539025265100.0,1540791405098.0,3,0,0,0
u276869,1,1,p63,p63,0,0,0,,1539061077436.0,1539061077436.0,1539061077436.0,1539070921499.0,250,0,1,1
u276884,1,2,p63,p96,0,0,1,202.86,1539049516321.0,1556576211844.0,1539049516321.0,1568523769366.0,18267,0,0,0
u2769,1,1,p118,p118,0,0,0,,1562286162760.0,1562286162760.0,1558556134169.0,1564231211148.0,686,0,1,1
u276903,1,1,p73,p73,0,0,0,,1546809669075.0,1546809669075.0,1546809669075.0,1547988504633.0,756,0,1,1
u276904,1,1,p63,p63,0,0,0,,1539194333890.0,1539194333890.0,1539068611891.0,1539194333890.0,606,0,1,1
u276919,1,1,p63,p63,0,0,0,,1539186720598.0,1539186720598.0,1539186720598.0,1543298864046.0,4,0,1,1
u276943,1,1,p63,p63,0,0,0,,1539145252579.0,1539145252579.0,1539145252579.0,1539177699483.0,6,0,1,1
u276979,1,1,p47,p47,0,0,0,,1539222135639.0,1539222135639.0,1539222135639.0,1548165446685.0,23,0,1,1
u277,1,1,p122,p122,0,0,0,,1561489971655.0,1561489971655.0,1561435262547.0,1571385363850.0,670,0,1,1
u2770,1,1,p124,p124,0,0,0,,1562641194627.0,1562641194627.0,1562641194627.0,1566800889557.0,6032,0,1,1
u277018,1,1,p63,p63,0,0,0,,1539222687678.0,1539222687678.0,1539085409719.0,1540164590657.0,382,0,1,1
u277019,1,1,p69,p69,0,0,0,,1539053857520.0,1539053857520.0,1539053857520.0,1544745788215.0,781,0,1,1
u277046,1,1,p80,p80,0,0,0,,1555341618424.0,1555341618424.0,1543759767947.0,1555341618424.0,1969,0,1,1
u277054,1,2,p69,p75,0,0,1,87.86,1539054135940.0,1546645461438.0,1539054135940.0,1550912071103.0,259,0,0,0
u277060,1,2,p47,p67,1,1,1,34.48,1540446865630.0,1543425668432.0,1539090844718.0,1549337107102.0,3579,1,0,1
u2771,1,1,p91,p91,0,0,0,,1551756521928.0,1551756521928.0,1548316239422.0,1554970733394.0,8743,0,1,1
u277142,1,1,p47,p47,1,1,0,,1539414848186.0,1539414848186.0,1539093355774.0,1542687820896.0,3602,1,0,1
u277143,1,1,p69,p69,0,0,0,,1539180788067.0,1539180788067.0,1539180788067.0,1543072206846.0,755,0,1,1
u277153,1,1,p164,p164,0,0,0,,1570747220119.0,1570747220119.0,1570747220119.0,1572396040777.0,200,0,1,1
u277158,1,2,p52,p138,1,1,1,374.89,1539065367968.0,1571455619279.0,1539065367968.0,1571599595437.0,322,1,0,1
u277182,1,1,p69,p69,0,0,0,,1539320356593.0,1539320356593.0,1539320356593.0,1540816896255.0,79,0,1,1
u2772,1,1,p125,p125,0,0,0,,1562873159637.0,1562873159637.0,1562852201246.0,1563435010054.0,1183,0,1,1
u277235,1,1,p87,p87,0,0,0,,1549762894311.0,1549762894311.0,1546354028939.0,1552396409057.0,7185,0,1,1
u277245,1,1,p63,p63,0,0,0,,1539070911186.0,1539070911186.0,1539070911186.0,1539484133010.0,138,0,1,1
u277257,1,1,p63,p63,0,0,0,,1539073247104.0,1539073247104.0,1539073247104.0,1547189323369.0,1747,0,1,1
u277262,1,1,p69,p69,0,0,0,,1540429140488.0,1540429140488.0,1540429140488.0,1550830548457.0,2000,0,1,1
u277330,1,2,p69,p95,0,0,1,201.95,1539287202405.0,1556735653049.0,1539264195556.0,1556735653049.0,8122,0,0,0
u277343,1,1,p74,p74,0,0,0,,1552195829890.0,1552195829890.0,1539129763390.0,1552395453893.0,551,0,1,1
u277396,1,1,p63,p63,0,0,0,,1539117160694.0,1539117160694.0,1539117160694.0,1539138646076.0,20,0,1,1
u277397,1,1,p73,p73,0,0,0,,1546441586794.0,1546441586794.0,1546441586794.0,1551752389342.0,6388,0,1,1
u277418,1,1,p69,p69,0,0,0,,1539228297704.0,1539228297704.0,1539140998243.0,1539472761807.0,750,0,1,1
u277442,1,2,p113,p180,0,0,1,171.21,1558299716884.0,1573092585089.0,1539143467131.0,1574664924601.0,2489,0,0,0
u277477,1,1,p130,p130,0,0,0,,1565992120980.0,1565992120980.0,1565992120980.0,1566957963932.0,69,0,1,1
u2775,1,1,p141,p141,0,0,0,,1563803059801.0,1563803059801.0,1563803059801.0,1574556033305.0,6416,0,1,1
u277546,1,1,p69,p69,0,0,0,,1540444029907.0,1540444029907.0,1539153523637.0,1558708007050.0,11177,0,1,1
u277554,1,1,p69,p69,0,0,0,,1539125470172.0,1539125470172.0,1539125470172.0,1541864250843.0,378,0,1,1
u277588,1,1,p63,p63,0,0,0,,1539128432525.0,1539128432525.0,1539128432525.0,1542633590511.0,1176,0,1,1
u277592,1,1,p47,p47,0,0,0,,1539553497806.0,1539553497806.0,1539158117598.0,1541656964390.0,9488,0,1,1
u2776,1,1,p129,p129,0,0,0,,1563845540576.0,1563845540576.0,1563210173546.0,1572205832468.0,10077,0,1,1
u277617,1,1,p69,p69,0,0,0,,1544196742942.0,1544196742942.0,1539173218839.0,1565282798363.0,1394,0,1,1
u277674,1,1,p75,p75,0,0,0,,1547523437351.0,1547523437351.0,1539165844823.0,1547556254835.0,197,0,1,1
u277685,1,1,p63,p63,0,0,0,,1539138597418.0,1539138597418.0,1539138597418.0,1546489333865.0,5478,0,1,1
u277694,1,1,p63,p63,0,0,0,,1539137695227.0,1539137695227.0,1539137695227.0,1546275825633.0,337,0,1,1
u2777,1,1,p95,p95,0,0,0,,1557328838116.0,1557328838116.0,1557328838116.0,1563953270345.0,2132,0,1,1
u277702,1,1,p69,p69,0,0,0,,1539137524509.0,1539137524509.0,1539137524509.0,1539349255957.0,743,0,1,1
u277704,1,1,p47,p47,0,0,0,,1539163297969.0,1539163297969.0,1539163297969.0,1540106703085.0,8586,0,1,1
u277752,1,2,p63,p136,0,0,1,333.96,1539143586832.0,1567997750637.0,1539143586832.0,1571999816865.0,1023,0,0,0
u277755,1,1,p63,p63,0,0,0,,1544671182131.0,1544671182131.0,1539173629812.0,1562460059143.0,5421,0,1,1
u277777,1,2,p63,p136,0,0,1,348.07,1539237625354.0,1569311126357.0,1539180101931.0,1569425176037.0,5314,0,0,0
u277783,1,2,p69,p163,0,0,1,344.63,1539401388394.0,1569177021767.0,1539215863884.0,1570419284024.0,2243,0,0,0
u277784,1,3,p47,p74,0,0,1,60.8;61.54,1539209291715.0,1549778889872.0,1539175489551.0,1550922478480.0,12117,0,0,0
u277789,0,0,,,0,0,0,,,,1539234151866.0,1544237150244.0,5696,0,0,0
u2778,1,3,p112,p162,0,0,1,62.13;80.75,1559246637050.0,1571592209739.0,1559192186651.0,1574764481098.0,14766,0,0,0
u277832,1,1,p47,p47,0,0,0,,1539223616681.0,1539223616681.0,1539177553531.0,1541227576014.0,690,0,1,1
u277843,1,1,p69,p69,0,0,0,,1539404388337.0,1539404388337.0,1539404388337.0,1539436667651.0,31,0,1,1
u277852,1,1,p47,p47,0,0,0,,1539146829101.0,1539146829101.0,1539146829101.0,1539475973122.0,1693,0,1,1
u277862,1,1,p63,p63,0,0,0,,1540271178159.0,1540271178159.0,1539178751536.0,1542006112737.0,1828,0,1,1
u277887,1,1,p69,p69,0,0,0,,1539147648580.0,1539147648580.0,1539147648580.0,1540529355074.0,2484,0,1,1
u277899,1,1,p63,p63,0,0,0,,1539205036409.0,1539205036409.0,1539205036409.0,1540347959534.0,458,0,1,1
u2779,1,1,p141,p141,0,0,0,,1561087133074.0,1561087133074.0,1561087133074.0,1567875451259.0,11629,0,1,1
u277927,1,1,p47,p47,0,0,0,,1540760617690.0,1540760617690.0,1539181107305.0,1540793251539.0,49,0,1,1
u277929,1,1,p69,p69,0,0,0,,1539150443149.0,1539150443149.0,1539150443149.0,1539898956266.0,1030,0,1,1
u277956,1,1,p75,p75,0,0,0,,1546373626298.0,1546373626298.0,1545999727849.0,1554378606792.0,1895,0,1,1
u277988,1,2,p63,p142,0,0,1,273.54,1539152304170.0,1562786342138.0,1539152304170.0,1565437082729.0,16276,0,0,0
u2780,1,1,p127,p127,0,0,0,,1564288821075.0,1564288821075.0,1562887341315.0,1565416550556.0,3926,0,1,1
u278029,1,1,p69,p69,0,0,0,,1539195724252.0,1539195724252.0,1539184848549.0,1554090722967.0,1240,0,1,1
u2781,1,1,p120,p120,0,0,0,,1561999857157.0,1561999857157.0,1561999857157.0,1567468982809.0,627,0,1,1
u278110,0,0,,,0,0,0,,,,1539189405888.0,1544692814701.0,1817,0,0,0
u278139,1,1,p47,p47,0,0,0,,1540448233674.0,1540448233674.0,1540448233674.0,1544562144649.0,115,0,1,1
u278184,1,1,p63,p63,0,0,0,,1540003662038.0,1540003662038.0,1539196546291.0,1543881216246.0,72,0,1,1
u2782,1,1,p129,p129,0,0,0,,1563577273518.0,1563577273518.0,1563550452757.0,1574755308987.0,17799,0,1,1
u278226,1,2,p67,p95,0,0,1,163.68,1539661844768.0,1553803463625.0,1539206288903.0,1553803463625.0,511,0,0,0
u278230,1,1,p47,p47,0,0,0,,1539175693752.0,1539175693752.0,1539175693752.0,1539351753723.0,1603,0,1,1
u278245,1,1,p63,p63,0,0,0,,1539179852379.0,1539179852379.0,1539179852379.0,1540533555386.0,156,0,1,1
u278279,1,1,p88,p88,0,0,0,,1550455487459.0,1550455487459.0,1539213049754.0,1554820241964.0,1354,0,1,1
u2783,1,1,p124,p124,0,0,0,,1562796664040.0,1562796664040.0,1562796664040.0,1566688401179.0,899,0,1,1
u278308,1,1,p47,p47,0,0,0,,1539185293716.0,1539185293716.0,1539185293716.0,1539913652770.0,267,0,1,1
u278315,1,1,p67,p67,0,0,0,,1540779220471.0,1540779220471.0,1539217317691.0,1542672362737.0,1673,0,1,1
u278325,1,1,p69,p69,0,0,0,,1539186630498.0,1539186630498.0,1539186630498.0,1551845715584.0,1490,0,1,1
u278348,0,0,,,0,0,0,,,,1539220036852.0,1574323855302.0,653,0,0,0
u278366,0,0,,,0,0,0,,,,1539191330969.0,1544848364341.0,1127,0,0,0
u278396,1,1,p67,p67,0,0,0,,1539328694143.0,1539328694143.0,1539224198436.0,1543126556626.0,1786,0,1,1
u278416,1,1,p47,p47,1,1,0,,1539193907133.0,1539193907133.0,1539193907133.0,1539226532967.0,48,1,0,1
u278428,1,1,p63,p63,0,0,0,,1539195045396.0,1539195045396.0,1539195045396.0,1540739284711.0,2628,0,1,1
u278455,1,2,p47,p95,0,0,1,192.45,1539197028930.0,1555825074710.0,1539197028930.0,1562877973865.0,668,0,0,0
u278457,1,1,p63,p63,0,0,0,,1540851039550.0,1540851039550.0,1540792510908.0,1555394453681.0,4554,0,1,1
u278460,1,1,p47,p47,0,0,0,,1539788978369.0,1539788978369.0,1539228856068.0,1541379830897.0,939,0,1,1
u278465,1,2,p69,p72,0,0,1,63.91,1540411946952.0,1545933764443.0,1539229095156.0,1546840903843.0,6227,0,0,0
u278473,1,1,p47,p47,0,0,0,,1539197624161.0,1539197624161.0,1539197624161.0,1539576338357.0,27,0,1,1
u2785,1,1,p127,p127,0,0,0,,1563584187957.0,1563584187957.0,1563584187957.0,1565173202912.0,1304,0,1,1
u278536,1,1,p47,p47,0,0,0,,1539284178531.0,1539284178531.0,1539251107547.0,1543729491754.0,517,0,1,1
u278562,1,1,p67,p67,0,0,0,,1543386635469.0,1543386635469.0,1543386635469.0,1544337803928.0,5715,0,1,1
u278597,1,1,p63,p63,0,0,0,,1539206623906.0,1539206623906.0,1539206623906.0,1554787611736.0,31487,0,1,1
u278602,1,1,p69,p69,0,0,0,,1543562268533.0,1543562268533.0,1539499517624.0,1544514629391.0,598,0,1,1
u278603,1,1,p63,p63,0,0,0,,1539208567730.0,1539208567730.0,1539208567730.0,1548750211767.0,979,0,1,1
u278610,1,1,p63,p63,0,0,0,,1539207542570.0,1539207542570.0,1539207542570.0,1554667716846.0,447,0,1,1
u278611,1,1,p137,p137,0,0,0,,1568544231602.0,1568544231602.0,1539238878694.0,1568544231602.0,170,0,1,1
u278612,1,1,p136,p136,0,0,0,,1569360966545.0,1569360966545.0,1539239139271.0,1573714839141.0,2403,0,1,1
u278620,1,2,p76,p142,0,0,1,192.74,1550958890775.0,1567611472293.0,1539239634604.0,1567642918096.0,690,0,0,0
u278650,1,1,p67,p67,0,0,0,,1539559115552.0,1539559115552.0,1539559115552.0,1544673151555.0,195,0,1,1
u278657,1,1,p69,p69,0,0,0,,1539669119420.0,1539669119420.0,1539669119420.0,1544169782985.0,397,0,1,1
u278663,1,1,p63,p63,0,0,0,,1545273453512.0,1545273453512.0,1545060376939.0,1553796155718.0,1951,0,1,1
u2787,1,1,p91,p91,0,0,0,,1553084757853.0,1553084757853.0,1553084757853.0,1568177031334.0,10640,0,1,1
u278705,1,1,p67,p67,0,0,0,,1539632357988.0,1539632357988.0,1539245230307.0,1543988625988.0,8845,0,1,1
u278715,1,2,p67,p137,0,0,1,339.88,1539464484065.0,1568830127700.0,1539245860379.0,1570530991753.0,1628,0,0,0
u278720,1,1,p69,p69,0,0,0,,1539214506995.0,1539214506995.0,1539214506995.0,1539270411694.0,266,0,1,1
u278737,1,1,p63,p63,0,0,0,,1541432815821.0,1541432815821.0,1541432815821.0,1556622540296.0,1092,0,1,1
u2788,1,1,p126,p126,0,0,0,,1563303975411.0,1563303975411.0,1563303975411.0,1564832762118.0,163,0,1,1
u2789,1,1,p118,p118,0,0,0,,1563339030478.0,1563339030478.0,1560169949199.0,1564667110161.0,1925,0,1,1
u278904,1,1,p63,p63,0,0,0,,1539225658140.0,1539225658140.0,1539225658140.0,1539257545084.0,33,0,1,1
u278919,1,1,p63,p63,0,0,0,,1539227882121.0,1539227882121.0,1539227882121.0,1546151587139.0,227,0,1,1
u278965,1,1,p63,p63,0,0,0,,1539231454371.0,1539231454371.0,1539231454371.0,1545825583962.0,3715,0,1,1
u278981,1,1,p52,p52,0,0,0,,1539232853050.0,1539232853050.0,1539232853050.0,1542553076046.0,925,0,1,1
u278990,1,1,p67,p67,0,0,0,,1542990915761.0,1542990915761.0,1542990915761.0,1543156783369.0,201,0,1,1
u279,1,1,p127,p127,0,0,0,,1564342627424.0,1564342627424.0,1548680738969.0,1565176884646.0,348,0,1,1
u279025,1,1,p72,p72,0,0,0,,1546321214555.0,1546321214555.0,1539268365283.0,1560267597483.0,1062,0,1,1
u279073,1,1,p67,p67,0,0,0,,1539295801211.0,1539295801211.0,1539295801211.0,1540377413426.0,290,0,1,1
u279089,1,1,p69,p69,0,0,0,,1541495434481.0,1541495434481.0,1541495434481.0,1541943872790.0,1405,0,1,1
u279130,1,1,p69,p69,0,0,0,,1539240919563.0,1539240919563.0,1539240919563.0,1539936389574.0,363,0,1,1
u279156,1,2,p63,p164,0,0,1,356.98,1539241993754.0,1570084981544.0,1539241993754.0,1572137050133.0,486,0,0,0
u279198,1,1,p69,p69,0,0,0,,1539277256924.0,1539277256924.0,1539276180844.0,1541562178552.0,770,0,1,1
u2792,1,1,p88,p88,0,0,0,,1550030978571.0,1550030978571.0,1550030978571.0,1564413212616.0,2792,0,1,1
u279261,1,1,p52,p52,0,0,0,,1544853302415.0,1544853302415.0,1539282163481.0,1549450597440.0,663,0,1,1
u279280,1,1,p47,p47,0,0,0,,1540796755822.0,1540796755822.0,1540796755822.0,1545838276090.0,834,0,1,1
u279297,1,1,p67,p67,0,0,0,,1539453659548.0,1539453659548.0,1539294041233.0,1550441535095.0,6222,0,1,1
u279304,1,1,p63,p63,0,0,0,,1544034627766.0,1544034627766.0,1539297747441.0,1548689093859.0,3667,0,1,1
u279310,1,1,p69,p69,0,0,0,,1540149921161.0,1540149921161.0,1539298139757.0,1540571964899.0,4692,0,1,1
u279313,1,1,p47,p47,0,0,0,,1539718845068.0,1539718845068.0,1539718845068.0,1540695792494.0,298,0,1,1
u279316,1,1,p79,p79,0,0,0,,1547129829407.0,1547129829407.0,1547129829407.0,1547353990230.0,215,0,1,1
u279320,1,1,p63,p63,0,0,0,,1544375492865.0,1544375492865.0,1544375492865.0,1547799746880.0,205,0,1,1
u279354,1,1,p47,p47,0,0,0,,1539320717305.0,1539320717305.0,1539305469283.0,1545208864360.0,408,0,1,1
u279361,1,1,p69,p69,0,0,0,,1539284349084.0,1539284349084.0,1539284349084.0,1541866438280.0,2330,0,1,1
u279397,1,1,p69,p69,0,0,0,,1539301415579.0,1539301415579.0,1539301415579.0,1540486763800.0,1682,0,1,1
u2794,1,1,p115,p115,0,0,0,,1557879754177.0,1557879754177.0,1557826524519.0,1558710934975.0,8915,0,1,1
u279432,1,1,p69,p69,0,0,0,,1539281367971.0,1539281367971.0,1539281367971.0,1543051552200.0,1555,0,1,1
u279467,1,1,p67,p67,0,0,0,,1539360114367.0,1539360114367.0,1539360114367.0,1544798296603.0,1887,0,1,1
u279502,1,1,p47,p47,0,0,0,,1539462375409.0,1539462375409.0,1539462375409.0,1540289119370.0,1848,0,1,1
u279584,1,1,p91,p91,0,0,0,,1551415076423.0,1551415076423.0,1539325935474.0,1551415076423.0,24,0,1,1
u2796,1,1,p121,p121,0,0,0,,1561679422614.0,1561679422614.0,1561082967728.0,1574617280361.0,15527,0,1,1
u279651,1,1,p76,p76,0,0,0,,1552486658501.0,1552486658501.0,1552486658501.0,1567661503220.0,252,0,1,1
u279768,1,1,p74,p74,0,0,0,,1547861455766.0,1547861455766.0,1540617092524.0,1550394757819.0,1296,0,1,1
u279769,1,1,p94,p94,0,0,0,,1556489786669.0,1556489786669.0,1556489786669.0,1556691289093.0,9,0,1,1
u279800,1,1,p67,p67,0,0,0,,1539391535345.0,1539391535345.0,1539345735019.0,1549690814872.0,1845,0,1,1
u279811,1,1,p69,p69,0,0,0,,1539391444185.0,1539391444185.0,1539346977324.0,1540093376056.0,874,0,1,1
u279824,1,1,p69,p69,0,0,0,,1540086084333.0,1540086084333.0,1540086084333.0,1543080034022.0,1419,0,1,1
u279830,1,1,p69,p69,0,0,0,,1543375333494.0,1543375333494.0,1543375333494.0,1547424989021.0,289,0,1,1
u279889,1,1,p69,p69,0,0,0,,1540451694144.0,1540451694144.0,1540451694144.0,1543118321620.0,2099,0,1,1
u2799,1,1,p127,p127,0,0,0,,1563843422726.0,1563843422726.0,1561000318713.0,1564360151713.0,202,0,1,1
u279902,1,1,p47,p47,0,0,0,,1539382553889.0,1539382553889.0,1539357223296.0,1539382553889.0,85,0,1,1
u279993,1,1,p47,p47,0,0,0,,1539331749390.0,1539331749390.0,1539331749390.0,1544429132667.0,7391,0,1,1
u2800,1,1,p141,p141,0,0,0,,1563860762742.0,1563860762742.0,1563860762742.0,1564273008336.0,721,0,1,1
u280053,1,1,p47,p47,0,0,0,,1545177652147.0,1545177652147.0,1545177652147.0,1547790201749.0,504,0,1,1
u280073,1,1,p63,p63,1,1,0,,1544758896507.0,1544758896507.0,1539371814408.0,1558509475910.0,760,1,0,1
u2801,1,1,p127,p127,0,0,0,,1563861107025.0,1563861107025.0,1563861107025.0,1565068272699.0,1040,0,1,1
u280158,1,1,p63,p63,0,0,0,,1541107657325.0,1541107657325.0,1539401083389.0,1541107657325.0,126,0,1,1
u280161,1,1,p52,p52,1,1,0,,1539362927599.0,1539362927599.0,1539362927599.0,1539887172480.0,471,1,0,1
u280163,1,1,p47,p47,0,0,0,,1539359550041.0,1539359550041.0,1539359550041.0,1541566565640.0,4002,0,1,1
u280171,1,1,p69,p69,0,0,0,,1539746551960.0,1539746551960.0,1539746551960.0,1540384845693.0,278,0,1,1
u280199,1,1,p69,p69,0,0,0,,1539364293904.0,1539364293904.0,1539364293904.0,1542897257312.0,1510,0,1,1
u2802,1,1,p127,p127,0,0,0,,1563843537556.0,1563843537556.0,1563843537556.0,1563896489933.0,241,0,1,1
u2803,1,1,p148,p148,0,0,0,,1563857090419.0,1563857090419.0,1563857090419.0,1564406914650.0,282,0,1,1
u280391,1,1,p69,p69,0,0,0,,1539394620425.0,1539394620425.0,1539394620425.0,1539430501023.0,42,0,1,1
u280461,0,0,,,0,0,0,,,,1539389122087.0,1539441553090.0,949,0,0,0
u280468,1,1,p69,p69,0,0,0,,1541054362302.0,1541054362302.0,1539419809550.0,1542810459878.0,1909,0,1,1
u280494,1,2,p67,p94,0,0,1,200.73,1539390517866.0,1556733446895.0,1539390517866.0,1558759833148.0,10792,0,0,0
u280498,1,1,p69,p69,0,0,0,,1539716784463.0,1539716784463.0,1539429185974.0,1542673468883.0,2206,0,1,1
u280502,1,1,p91,p91,1,1,0,,1553145364009.0,1553145364009.0,1539422243974.0,1556135981437.0,55,1,0,1
u280537,1,1,p69,p69,0,0,0,,1539397247083.0,1539397247083.0,1539397247083.0,1571176356464.0,440,0,1,1
u280549,1,1,p69,p69,0,0,0,,1540441546647.0,1540441546647.0,1539425614138.0,1541693176283.0,1271,0,1,1
u280550,1,1,p67,p67,0,0,0,,1539436960919.0,1539436960919.0,1539425618473.0,1543581602302.0,14151,0,1,1
u280556,1,1,p138,p138,0,0,0,,1568823725710.0,1568823725710.0,1539426189530.0,1573610096771.0,3407,0,1,1
u280568,1,1,p141,p141,0,0,0,,1566562468155.0,1566562468155.0,1539426632293.0,1570106089626.0,50,0,1,1
u2806,1,1,p141,p141,1,1,0,,1563865467905.0,1563865467905.0,1563865467905.0,1563898696357.0,25,1,0,1
u280604,1,1,p69,p69,0,0,0,,1539397284372.0,1539397284372.0,1539397284372.0,1542439698627.0,1564,0,1,1
u2807,1,1,p75,p75,0,0,0,,1551254370804.0,1551254370804.0,1540839661458.0,1562152427720.0,12213,0,1,1
u280761,1,1,p69,p69,0,0,0,,1539545607787.0,1539545607787.0,1539437472151.0,1541234303337.0,801,0,1,1
u280764,1,1,p63,p63,0,0,0,,1540241034673.0,1540241034673.0,1539437262596.0,1548595354160.0,42215,0,1,1
u2808,1,1,p124,p124,0,0,0,,1563142445230.0,1563142445230.0,1563142445230.0,1566685512187.0,4514,0,1,1
u280827,1,1,p67,p67,0,0,0,,1539408147362.0,1539408147362.0,1539408147362.0,1546847847524.0,489,0,1,1
u280849,1,1,p69,p69,0,0,0,,1542772064982.0,1542772064982.0,1542772064982.0,1547426657289.0,843,0,1,1
u280853,1,1,p48,p48,0,0,0,,1539472548996.0,1539472548996.0,1539444300519.0,1544477642612.0,1550,0,1,1
u2809,1,2,p124,p181,0,0,1,137.19,1562173275800.0,1574026761710.0,1561712071324.0,1574650681335.0,2136,0,0,0
u280932,1,1,p52,p52,0,0,0,,1545009460840.0,1545009460840.0,1539446026925.0,1549891309290.0,2237,0,1,1
u280943,1,1,p67,p67,0,0,0,,1539446760270.0,1539446760270.0,1539446760270.0,1542077673254.0,107,0,1,1
u280991,1,1,p63,p63,0,0,0,,1542871424946.0,1542871424946.0,1542871424946.0,1552398618706.0,1720,0,1,1
u281,1,1,p141,p141,0,0,0,,1561170300246.0,1561170300246.0,1561170300246.0,1566772871899.0,1263,0,1,1
u2810,1,1,p141,p141,0,0,0,,1563617390988.0,1563617390988.0,1563617390988.0,1564639994130.0,117,0,1,1
u281009,1,1,p107,p107,0,0,0,,1555107199170.0,1555107199170.0,1539452895324.0,1572146366505.0,2781,0,1,1
u281028,1,1,p69,p69,0,0,0,,1539751000652.0,1539751000652.0,1539751000652.0,1574410758169.0,53,0,1,1
u281046,1,1,p69,p69,0,0,0,,1539435696558.0,1539435696558.0,1539435696558.0,1543045644717.0,790,0,1,1
u281053,1,1,p69,p69,1,1,0,,1543165218672.0,1543165218672.0,1539467365703.0,1544977047437.0,156,1,0,1
