user_id,source_file,total_event_count,valid_timestamp_count,invalid_timestamp_count,has_pay,has_refund,pay_count,refund_count,payment_status,has_pay_then_refund,matched_pay_refund_pair_count,first_pay_timestamp,first_refund_timestamp,matched_pay_timestamp,first_refund_after_pay,pay_to_refund_hours,pay_to_refund_days,first_activity_timestamp,last_activity_before_refund,events_before_refund,active_days_before_refund,observation_days_before_refund,events_between_pay_refund,active_days_between_pay_refund,observation_days_between_pay_refund,first_learning_activity_timestamp,last_activity_timestamp,last_event_timestamp,pay_only_events_after_pay,pay_only_active_days_after_pay,pay_only_observation_days_after_pay,first_pay_days_before_data_end,first_pay_within_1_day_of_data_end,first_pay_within_3_days_of_data_end,first_pay_within_7_days_of_data_end,first_pay_within_14_days_of_data_end,first_pay_within_30_days_of_data_end
u10383,u10383.csv,1368,1368,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:11:23.575+00:00,2019-10-07T01:52:41.950+00:00,2019-10-07T01:52:41.950+00:00,,,,,0,0,0,0,0
u10384,u10384.csv,42,42,0,1,0,1,0,pay_only,0,0,2019-08-07T22:58:50.368+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-01T14:47:59.576+00:00,2019-08-17T06:35:35.812+00:00,2019-08-17T06:35:35.812+00:00,8,3,2.672110023148082,115.10817685185208,0,0,0,0,0
u10386,u10386.csv,6,6,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-25T00:46:05.638+00:00,2019-09-25T00:59:33.812+00:00,2019-09-25T00:59:33.812+00:00,,,,,0,0,0,0,0
u10388,u10388.csv,1622,1622,0,1,0,1,0,pay_only,0,0,2019-09-01T15:54:41.437+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:12:15.422+00:00,2019-10-10T09:58:57.520+00:00,2019-10-10T09:58:57.520+00:00,1621,6,38.40743168981539,90.40272466435201,0,0,0,0,0
u10389,u10389.csv,424,424,0,1,0,1,0,pay_only,0,0,2019-09-01T13:00:01.202+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-13T13:33:13.834+00:00,2019-09-12T23:34:24.262+00:00,2019-09-12T23:34:24.262+00:00,50,3,10.964428344907033,90.52402368055725,0,0,0,0,0
u1039,u1039.csv,512,512,0,1,0,1,0,pay_only,0,0,2019-07-08T06:32:58.890+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-08T14:37:23.890+00:00,2019-08-16T15:12:16.559+00:00,2019-08-16T15:12:16.559+00:00,511,5,39.02422070601748,145.7928004398142,0,0,0,0,0
u10390,u10390.csv,9506,9506,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-15T03:07:38.458+00:00,2019-09-27T04:28:28.462+00:00,2019-09-27T04:28:28.462+00:00,,,,,0,0,0,0,0
u10391,u10391.csv,2156,2156,0,1,0,1,0,pay_only,0,0,2019-09-01T15:23:58.455+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:46:25.456+00:00,2019-09-21T02:42:46.131+00:00,2019-09-21T02:42:46.131+00:00,2155,7,19.039128182869817,90.42405547453849,0,0,0,0,0
u10395,u10395.csv,7166,7166,0,1,0,1,0,pay_only,0,0,2019-08-07T15:33:39.039+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-11T01:33:48.169+00:00,2019-09-19T07:58:26.207+00:00,2019-09-19T07:58:26.207+00:00,6148,23,42.231561423611865,115.417335752315,0,0,0,0,0
u10399,u10399.csv,20,20,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:14:05.154+00:00,2019-09-02T00:19:56.640+00:00,2019-09-02T00:19:56.640+00:00,,,,,0,0,0,0,0
u104,u104.csv,18,18,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T10:43:03.291+00:00,2019-06-26T10:44:28.580+00:00,2019-06-26T10:44:28.580+00:00,,,,,0,0,0,0,0
u1040,u1040.csv,538,538,0,1,0,1,0,pay_only,0,0,2019-07-05T13:12:44.712+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-04T00:29:12.263+00:00,2019-07-29T15:07:44.760+00:00,2019-07-29T15:07:44.760+00:00,510,12,20.968703761572637,148.51518675926107,0,0,0,0,0
u10400,u10400.csv,55,55,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:14:17.819+00:00,2019-09-02T00:16:51.290+00:00,2019-09-02T00:16:51.290+00:00,,,,,0,0,0,0,0
u10401,u10401.csv,8930,8930,0,1,0,1,0,pay_only,0,0,2019-08-05T18:34:25.168+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-04T13:51:23.164+00:00,2019-09-10T00:55:07.546+00:00,2019-09-10T00:55:07.546+00:00,8901,19,34.7212464004617,117.29180185185263,0,0,0,0,0
u10403,u10403.csv,14,14,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:15:13.262+00:00,2019-09-02T00:17:32.382+00:00,2019-09-02T00:17:32.382+00:00,,,,,0,0,0,0,0
u10404,u10404.csv,158,158,0,1,0,1,0,pay_only,0,0,2019-09-06T16:31:50.167+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-17T09:34:37.997+00:00,2019-09-17T10:04:37.516+00:00,2019-09-17T10:04:37.516+00:00,157,1,0.020827766204321824,85.37692917824067,0,0,0,0,0
u10405,u10405.csv,12,12,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:16:26.828+00:00,2019-09-02T00:18:11.337+00:00,2019-09-02T00:18:11.337+00:00,,,,,0,0,0,0,0
u10407,u10407.csv,2109,2109,0,1,0,1,0,pay_only,0,0,2019-08-11T18:33:54.845+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-10T15:36:43.668+00:00,2019-09-03T03:22:20.687+00:00,2019-09-03T03:22:20.687+00:00,1739,12,21.95779063657478,111.29215281250025,0,0,0,0,0
u10409,u10409.csv,47,47,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:16:45.272+00:00,2019-09-02T00:47:00.109+00:00,2019-09-02T00:47:00.109+00:00,,,,,0,0,0,0,0
u10410,u10410.csv,29,29,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:15:53.834+00:00,2019-09-02T00:20:12.713+00:00,2019-09-02T00:20:12.713+00:00,,,,,0,0,0,0,0
u10411,u10411.csv,377,377,0,1,0,2,0,pay_only,0,0,2018-09-26T15:08:53.402+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-01-17T01:38:55.737+00:00,2019-04-16T02:14:57.527+00:00,2019-04-16T02:14:57.527+00:00,375,7,89.02502071759216,430.4345306250012,0,0,0,0,0
u10415,u10415.csv,3,3,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:17:20.221+00:00,2019-09-02T00:18:12.749+00:00,2019-09-02T00:18:12.749+00:00,,,,,0,0,0,0,0
u10416,u10416.csv,764,764,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2018-11-12T00:37:02.408+00:00,2019-08-23T08:22:58.896+00:00,2019-08-23T08:22:58.896+00:00,,,,,0,0,0,0,0
u1042,u1042.csv,41,41,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-04T13:44:43.559+00:00,2019-07-04T13:49:41.858+00:00,2019-07-04T13:49:41.858+00:00,,,,,0,0,0,0,0
u10420,u10420.csv,681,681,0,1,0,1,0,pay_only,0,0,2019-08-23T15:31:04.074+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-05T10:14:02.561+00:00,2019-09-20T09:13:29.763+00:00,2019-09-20T09:13:29.763+00:00,680,5,14.957953726850725,99.41912932870565,0,0,0,0,0
u10424,u10424.csv,75,75,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:19:53.528+00:00,2019-09-02T00:36:01.228+00:00,2019-09-02T00:36:01.228+00:00,,,,,0,0,0,0,0
u10426,u10426.csv,131,131,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:20:15.315+00:00,2019-09-04T04:14:31.763+00:00,2019-09-04T04:14:31.763+00:00,,,,,0,0,0,0,0
u10427,u10427.csv,3107,3107,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-26T07:45:57.267+00:00,2019-09-10T02:18:33.225+00:00,2019-09-10T02:18:33.225+00:00,,,,,0,0,0,0,0
u10428,u10428.csv,17547,17547,0,1,0,1,0,pay_only,0,0,2019-07-24T20:26:08.566+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-25T05:27:32.736+00:00,2019-09-19T11:50:19.322+00:00,2019-09-19T11:50:19.322+00:00,17546,21,56.265816967592194,129.2142162268526,0,0,0,0,0
u1043,u1043.csv,18018,18018,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-03T18:34:49.462+00:00,2019-07-09T06:59:51.997+00:00,2019-07-09T06:59:51.997+00:00,,,,,0,0,0,0,0
u10430,u10430.csv,392,392,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-23T03:28:25.635+00:00,2019-08-26T09:13:06.181+00:00,2019-08-26T09:13:06.181+00:00,,,,,0,0,0,0,0
u10432,u10432.csv,352,352,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-16T22:15:11.850+00:00,2019-09-02T00:22:26.219+00:00,2019-09-02T00:22:26.219+00:00,,,,,0,0,0,0,0
u10433,u10433.csv,1476,1476,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-09T02:30:55.035+00:00,2019-07-03T10:02:34.348+00:00,2019-07-03T10:02:34.348+00:00,,,,,0,0,0,0,0
u10434,u10434.csv,99,99,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:21:29.191+00:00,2019-09-02T00:30:17.255+00:00,2019-09-02T00:30:17.255+00:00,,,,,0,0,0,0,0
u10435,u10435.csv,482,482,0,1,0,1,0,pay_only,0,0,2019-08-22T08:03:14.557+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-22T16:45:42.101+00:00,2019-09-02T00:25:55.274+00:00,2019-09-02T00:25:55.274+00:00,481,4,10.31959690972059,100.73011910879778,0,0,0,0,0
u10436,u10436.csv,1848,1848,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-14T23:34:30.096+00:00,2019-09-28T02:10:19.498+00:00,2019-09-28T02:10:19.498+00:00,,,,,0,0,0,0,0
u10438,u10438.csv,209,209,0,1,0,1,0,pay_only,0,0,2019-09-02T03:50:24.993+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-09T23:19:10.658+00:00,2019-09-11T08:03:28.818+00:00,2019-09-11T08:03:28.818+00:00,208,3,1.3640990740750676,89.90569276620393,0,0,0,0,0
u1044,u1044.csv,503,503,0,1,0,1,0,pay_only,0,0,2019-07-07T00:17:09.072+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-06T04:59:39.081+00:00,2019-09-17T10:16:48.366+00:00,2019-09-17T10:16:48.366+00:00,464,20,72.02978174768388,147.05379370370397,0,0,0,0,0
u10442,u10442.csv,1563,1563,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-17T15:55:32.759+00:00,2019-08-30T03:31:26.932+00:00,2019-08-30T03:31:26.932+00:00,,,,,0,0,0,0,0
u10443,u10443.csv,53,53,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:23:57.107+00:00,2019-09-02T00:39:50.935+00:00,2019-09-02T00:39:50.935+00:00,,,,,0,0,0,0,0
u10444,u10444.csv,6412,6412,0,1,0,1,0,pay_only,0,0,2019-08-10T22:58:39.359+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-11T05:53:54.602+00:00,2019-09-17T13:38:42.280+00:00,2019-09-17T13:38:42.280+00:00,6411,17,37.32277405092562,112.10830427083428,0,0,0,0,0
u10445,u10445.csv,191,191,0,1,0,2,0,pay_only,0,0,2019-01-15T03:56:05.322+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-01-17T08:32:57.417+00:00,2019-01-17T09:04:02.310+00:00,2019-03-31T22:10:24.159+00:00,189,1,0.02158440972091975,319.9017537731484,0,0,0,0,0
u10447,u10447.csv,5568,5568,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-05-16T13:57:34.674+00:00,2019-10-23T11:00:55.271+00:00,2019-10-23T11:00:55.271+00:00,,,,,0,0,0,0,0
u10448,u10448.csv,48,48,0,1,0,1,0,pay_only,0,0,2019-07-17T22:04:16.918+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-04T04:34:30.107+00:00,2019-08-04T04:43:01.560+00:00,2019-08-04T04:43:01.560+00:00,47,1,0.005919594905442662,136.1460640046304,0,0,0,0,0
u1045,u1045.csv,454,454,0,1,0,1,0,pay_only,0,0,2019-07-06T14:03:35.965+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-04T23:01:53.246+00:00,2019-07-11T01:56:07.949+00:00,2019-07-11T01:56:07.949+00:00,417,5,3.6256299189809296,147.4798713310201,0,0,0,0,0
u10450,u10450.csv,2710,2710,0,1,0,2,0,pay_only,0,0,2019-07-29T00:44:56.500+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-26T05:05:22.930+00:00,2019-09-18T13:20:24.707+00:00,2019-12-01T01:34:36.848+00:00,2551,21,51.50662908564839,125.0344947685191,0,0,0,0,0
u10454,u10454.csv,676,676,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-31T14:04:42.938+00:00,2019-09-05T09:04:04.682+00:00,2019-09-05T09:04:04.682+00:00,,,,,0,0,0,0,0
u10455,u10455.csv,4563,4563,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-18T08:13:52.937+00:00,2019-03-13T10:41:58.599+00:00,2019-03-13T10:41:58.599+00:00,,,,,0,0,0,0,0
u10456,u10456.csv,34,34,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:26:34.451+00:00,2019-09-02T00:30:00.233+00:00,2019-09-02T00:30:00.233+00:00,,,,,0,0,0,0,0
u10459,u10459.csv,1547,1547,0,1,0,1,0,pay_only,0,0,2019-08-29T17:32:30.612+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-30T02:14:02.891+00:00,2019-11-14T00:15:36.981+00:00,2019-11-14T00:15:36.981+00:00,1546,9,75.9177556712953,93.33479439814886,0,0,0,0,0
u1046,u1046.csv,4236,4236,0,1,0,1,0,pay_only,0,0,2019-07-01T15:03:22.428+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-01T21:40:13.529+00:00,2019-08-24T14:23:06.944+00:00,2019-08-24T14:23:06.944+00:00,4235,28,53.69645156249956,152.43836134259348,0,0,0,0,0
u10460,u10460.csv,365,365,0,1,0,1,0,pay_only,0,0,2019-07-20T20:46:57.287+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-20T13:33:18.000+00:00,2019-07-21T14:18:51.062+00:00,2019-07-21T14:18:51.062+00:00,335,1,0.5193225925940055,133.19976343750125,0,0,0,0,0
u10464,u10464.csv,33284,33284,0,1,0,1,0,pay_only,0,0,2019-03-30T07:20:07.527+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-30T16:34:07.617+00:00,2019-11-26T06:54:07.756+00:00,2019-11-26T06:54:07.756+00:00,33283,225,240.5972238310178,245.76006158564928,0,0,0,0,0
u10465,u10465.csv,1323,1323,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-31T13:58:39.015+00:00,2019-09-27T07:09:42.905+00:00,2019-09-27T07:09:42.905+00:00,,,,,0,0,0,0,0
u10468,u10468.csv,27,27,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:28:55.948+00:00,2019-09-02T00:32:02.964+00:00,2019-09-02T00:32:02.964+00:00,,,,,0,0,0,0,0
u1047,u1047.csv,388,388,0,1,0,1,0,pay_only,0,0,2019-07-06T20:16:22.063+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-01-22T17:37:39.592+00:00,2019-08-15T12:50:33.284+00:00,2019-08-15T12:50:33.284+00:00,296,4,37.13201777777738,147.2210044560195,0,0,0,0,0
u10471,u10471.csv,12643,12643,0,1,0,1,0,pay_only,0,0,2019-01-14T18:06:46.639+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-01-10T01:37:55.494+00:00,2019-09-16T05:56:16.421+00:00,2019-09-16T05:56:16.421+00:00,10404,72,244.16507798611013,320.3109977893531,0,0,0,0,0
u10472,u10472.csv,35,35,0,1,0,1,0,pay_only,0,0,2019-05-27T04:06:25.909+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-28T19:27:22.173+00:00,2019-09-29T11:19:38.886+00:00,2019-09-29T11:19:38.886+00:00,34,2,0.661304548609036,187.89457105324223,0,0,0,0,0
u10476,u10476.csv,12,12,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-23T12:39:01.318+00:00,2019-03-23T12:41:35.612+00:00,2019-03-23T12:41:35.612+00:00,,,,,0,0,0,0,0
u10477,u10477.csv,5284,5284,0,1,0,1,0,pay_only,0,0,2019-08-20T20:20:03.373+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-20T06:04:48.850+00:00,2019-10-03T12:03:55.990+00:00,2019-10-03T12:03:55.990+00:00,5052,35,43.270872175925305,102.21844299768684,0,0,0,0,0
u10478,u10478.csv,9733,9733,0,1,0,1,0,pay_only,0,0,2019-03-26T14:19:20.959+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-03-26T23:10:46.101+00:00,2019-09-24T00:28:58.684+00:00,2019-09-24T00:28:58.684+00:00,9732,132,181.0543123032401,249.46893390046225,0,0,0,0,0
u1048,u1048.csv,341,341,0,1,0,1,0,pay_only,0,0,2019-07-01T06:08:17.387+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-01T23:20:57.372+00:00,2019-07-21T23:23:15.397+00:00,2019-07-21T23:23:15.397+00:00,340,7,20.001597511575177,152.8099474652774,0,0,0,0,0
u10480,u10480.csv,7914,7914,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-21T17:06:15.000+00:00,2019-10-31T07:18:43.272+00:00,2019-10-31T07:18:43.272+00:00,,,,,0,0,0,0,0
u10483,u10483.csv,13485,13485,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-11T00:44:49.563+00:00,2019-11-12T00:13:17.341+00:00,2019-11-12T00:13:17.341+00:00,,,,,0,0,0,0,0
u10485,u10485.csv,31,31,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:31:17.266+00:00,2019-09-02T00:34:46.743+00:00,2019-09-02T00:34:46.743+00:00,,,,,0,0,0,0,0
u10486,u10486.csv,3635,3635,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-04-02T07:25:35.666+00:00,2019-08-16T00:32:40.348+00:00,2019-08-16T00:32:40.348+00:00,,,,,0,0,0,0,0
u10487,u10487.csv,2778,2778,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-13T10:02:56.622+00:00,2019-09-20T16:46:06.035+00:00,2019-09-20T16:46:06.035+00:00,,,,,0,0,0,0,0
u10488,u10488.csv,317,317,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-23T13:52:30.873+00:00,2019-09-07T12:03:28.196+00:00,2019-09-07T12:03:28.196+00:00,,,,,0,0,0,0,0
u1049,u1049.csv,319,319,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-04T02:51:00.365+00:00,2019-07-13T12:44:09.778+00:00,2019-07-13T12:44:09.778+00:00,,,,,0,0,0,0,0
u10490,u10490.csv,96,96,0,1,0,1,0,pay_only,0,0,2019-09-02T05:22:02.833+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:32:41.217+00:00,2019-11-07T11:00:03.057+00:00,2019-11-07T11:00:03.057+00:00,55,4,50.03961075231433,89.84206035879751,0,0,0,0,0
u10491,u10491.csv,4872,4872,0,1,0,2,0,pay_only,0,0,2019-07-16T17:08:44.919+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-28T14:01:47.185+00:00,2019-11-25T07:43:59.419+00:00,2019-11-25T07:43:59.419+00:00,4870,41,119.73764159722185,137.35129547453866,0,0,0,0,0
u10492,u10492.csv,906,906,0,1,0,2,0,pay_only,0,0,2019-06-06T20:02:12.239+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-26T08:05:12.026+00:00,2019-09-28T10:23:12.997+00:00,2019-09-28T10:23:12.997+00:00,904,3,2.0958445717587515,177.23084038194406,0,0,0,0,0
u10493,u10493.csv,77,77,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:34:05.060+00:00,2019-09-02T00:45:17.010+00:00,2019-09-02T00:45:17.010+00:00,,,,,0,0,0,0,0
u10494,u10494.csv,300,300,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-11T18:54:20.614+00:00,2019-10-11T09:28:02.084+00:00,2019-10-11T09:28:02.084+00:00,,,,,0,0,0,0,0
u10496,u10496.csv,242,242,0,1,0,1,0,pay_only,0,0,2019-07-18T21:48:52.264+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-19T06:40:54.276+00:00,2019-09-06T00:52:58.660+00:00,2019-09-06T00:52:58.660+00:00,241,3,48.758384074074804,135.1567660185198,0,0,0,0,0
u10497,u10497.csv,1728,1728,0,1,0,1,0,pay_only,0,0,2019-07-16T15:43:34.698+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-17T00:23:21.259+00:00,2019-09-05T01:43:39.930+00:00,2019-09-05T01:43:39.930+00:00,1727,11,50.055771655092634,137.41044155092703,0,0,0,0,0
u10499,u10499.csv,2235,2235,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-02T09:45:01.259+00:00,2019-09-07T13:18:49.794+00:00,2019-09-07T13:18:49.794+00:00,,,,,0,0,0,0,0
u105,u105.csv,23,23,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T10:51:31.663+00:00,2019-06-26T10:54:14.862+00:00,2019-06-26T10:54:14.862+00:00,,,,,0,0,0,0,0
u1050,u1050.csv,2373,2373,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T00:30:05.590+00:00,2019-07-13T13:34:25.741+00:00,2019-07-13T13:34:25.741+00:00,,,,,0,0,0,0,0
u10500,u10500.csv,3762,3762,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-15T11:47:56.781+00:00,2019-11-24T23:52:19.587+00:00,2019-11-24T23:52:19.587+00:00,,,,,0,0,0,0,0
u10502,u10502.csv,1246,1246,0,1,0,1,0,pay_only,0,0,2019-08-26T05:18:06.239+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-23T14:13:51.836+00:00,2019-10-13T00:44:08.499+00:00,2019-10-13T00:44:08.499+00:00,1215,18,47.43273575231433,96.8447987152774,0,0,0,0,0
u10506,u10506.csv,8245,8245,0,1,0,1,0,pay_only,0,0,2019-08-19T22:41:27.070+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-29T01:35:05.600+00:00,2019-10-24T00:49:00.716+00:00,2019-10-24T00:49:00.716+00:00,8244,41,55.96799902777981,103.12025206018653,0,0,0,0,0
u10507,u10507.csv,2587,2587,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2018-12-20T12:57:56.369+00:00,2019-10-02T06:59:01.900+00:00,2019-10-02T06:59:01.900+00:00,,,,,0,0,0,0,0
u10508,u10508.csv,4760,4760,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-05T11:18:37.778+00:00,2019-09-28T02:33:22.632+00:00,2019-09-28T02:33:22.632+00:00,,,,,0,0,0,0,0
u10509,u10509.csv,9238,9238,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-24T06:46:54.113+00:00,2019-10-30T00:34:29.213+00:00,2019-10-30T00:34:29.213+00:00,,,,,0,0,0,0,0
u1051,u1051.csv,261,261,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-05-22T01:06:55.465+00:00,2019-08-30T05:09:34.821+00:00,2019-08-30T05:09:34.821+00:00,,,,,0,0,0,0,0
u10514,u10514.csv,9664,9664,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-13T13:06:46.989+00:00,2019-11-23T08:08:41.515+00:00,2019-11-23T08:08:41.515+00:00,,,,,0,0,0,0,0
u10515,u10515.csv,12,12,0,1,0,1,0,pay_only,0,0,2019-08-02T00:34:06.306+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-08T14:49:39.621+00:00,2019-08-08T14:55:18.439+00:00,2019-08-08T14:55:18.439+00:00,11,1,0.003921504627775263,121.04202016203767,0,0,0,0,0
u10516,u10516.csv,2616,2616,0,1,0,1,0,pay_only,0,0,2019-07-13T19:45:12.401+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-11-24T13:12:09.055+00:00,2019-11-15T04:54:12.287+00:00,2019-11-15T04:54:12.287+00:00,1996,25,124.00335512731363,140.24264406250032,0,0,0,0,0
u10517,u10517.csv,244,244,0,1,0,2,0,pay_only,0,0,2019-05-14T03:17:50.988+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-05T08:05:04.076+00:00,2019-09-13T06:12:54.958+00:00,2019-09-13T06:12:54.958+00:00,242,2,7.9221166898144615,200.92830856481635,0,0,0,0,0
u10518,u10518.csv,5887,5887,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-07T13:17:59.759+00:00,2019-11-18T23:56:59.067+00:00,2019-11-18T23:56:59.067+00:00,,,,,0,0,0,0,0
u1052,u1052.csv,113,113,0,1,0,1,0,pay_only,0,0,2019-08-04T21:22:10.919+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-04T07:08:21.331+00:00,2019-08-07T07:03:51.591+00:00,2019-08-07T07:03:51.591+00:00,62,3,1.9879861226871058,118.17530010416827,0,0,0,0,0
u10520,u10520.csv,178,178,0,1,0,1,0,pay_only,0,0,2019-09-01T15:52:23.845+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:38:51.427+00:00,2019-10-03T04:36:59.986+00:00,2019-10-03T04:36:59.986+00:00,177,4,31.165376840277954,90.4043171643521,0,0,0,0,0
u10521,u10521.csv,27,27,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T00:38:23.968+00:00,2019-09-02T00:41:28.667+00:00,2019-09-02T00:41:28.667+00:00,,,,,0,0,0,0,0
